objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	sx	sy	sz	scripts	objvars
-564473000	-1286870950	object/mobile/dressed_villain_trandoshan_male_01.iff	14	35.4138	-12	22.1619	-0.673473	0	0.739212	0	1.207	1.207	1.207	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.co_ae_dm_2|0|1|_notskill.commands.co_del_ae_cc_1_2|0|1|_notskill.commands.co_dm_2|0|1|_notskill.mods.carbine_accuracy|0|74|_notskill.mods.force_accuracy|0|74|_notskill.mods.heavyweapon_accuracy|0|74|_notskill.mods.melee_defense|0|74|_notskill.mods.onehandlightsaber_accuracy|0|74|_notskill.mods.onehandmelee_accuracy|0|74|_notskill.mods.pistol_accuracy|0|74|_notskill.mods.polearm_accuracy|0|74|_notskill.mods.polearmlightsaber_accuracy|0|74|_notskill.mods.ranged_defense|0|74|_notskill.mods.rifle_accuracy|0|74|_notskill.mods.thrown_accuracy|0|74|_notskill.mods.toHitChance|0|74|_notskill.mods.twohandlightsaber_accuracy|0|74|_notskill.mods.twohandmelee_accuracy|0|74|_notskill.mods.unarmed_accuracy|0|74|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|142.041962|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1180.000000|combat.intCombatXP|0|169|creature_type|4|naboo_mummer_bane|difficultyClass|0|0|fltRespawnTime|2|156.730743|intCombatDifficulty|0|25|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|2|objParent|6|-285415626397226234|socialGroup|4|mummer_gang|$|
-1812734779	-1286870950	object/mobile/dressed_criminal_thug_human_male_02.iff	14	52.14	-12	2.21397	-0.699124	0	0.715001	0	1.07315	1.07315	1.07315	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.co_ae_dm_2|0|1|_notskill.commands.co_del_ae_cc_1_2|0|1|_notskill.commands.co_dm_2|0|1|_notskill.mods.carbine_accuracy|0|74|_notskill.mods.force_accuracy|0|74|_notskill.mods.heavyweapon_accuracy|0|74|_notskill.mods.melee_defense|0|74|_notskill.mods.onehandlightsaber_accuracy|0|74|_notskill.mods.onehandmelee_accuracy|0|74|_notskill.mods.pistol_accuracy|0|74|_notskill.mods.polearm_accuracy|0|74|_notskill.mods.polearmlightsaber_accuracy|0|74|_notskill.mods.ranged_defense|0|74|_notskill.mods.rifle_accuracy|0|74|_notskill.mods.thrown_accuracy|0|74|_notskill.mods.toHitChance|0|74|_notskill.mods.twohandlightsaber_accuracy|0|74|_notskill.mods.twohandmelee_accuracy|0|74|_notskill.mods.unarmed_accuracy|0|74|ai.defaultCalmBehavior|0|2|ai.diction|4|slang|ai.yaw|2|147.535294|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1180.000000|combat.intCombatXP|0|169|creature_type|4|naboo_mummer_bane|difficultyClass|0|0|fltRespawnTime|2|173.923752|intCombatDifficulty|0|25|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415626544095672|socialGroup|4|mummer_gang|$|
-1137216123	-1286870950	object/mobile/dressed_goon_twk_female_01.iff	14	53.6674	-12	15.3834	-0.677067	0	0.735921	0	1.06586	1.06586	1.06586	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.co_ae_dm_2|0|1|_notskill.commands.co_del_ae_cc_1_2|0|1|_notskill.commands.co_dm_2|0|1|_notskill.mods.carbine_accuracy|0|74|_notskill.mods.force_accuracy|0|74|_notskill.mods.heavyweapon_accuracy|0|74|_notskill.mods.melee_defense|0|74|_notskill.mods.onehandlightsaber_accuracy|0|74|_notskill.mods.onehandmelee_accuracy|0|74|_notskill.mods.pistol_accuracy|0|74|_notskill.mods.polearm_accuracy|0|74|_notskill.mods.polearmlightsaber_accuracy|0|74|_notskill.mods.ranged_defense|0|74|_notskill.mods.rifle_accuracy|0|74|_notskill.mods.thrown_accuracy|0|74|_notskill.mods.toHitChance|0|74|_notskill.mods.twohandlightsaber_accuracy|0|74|_notskill.mods.twohandmelee_accuracy|0|74|_notskill.mods.unarmed_accuracy|0|74|ai.defaultCalmBehavior|0|2|ai.diction|4|slang|ai.yaw|2|-71.952538|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1180.000000|combat.intCombatXP|0|169|creature_type|4|naboo_mummer_bane|difficultyClass|0|0|fltRespawnTime|2|173.098602|intCombatDifficulty|0|25|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|1|objParent|6|-285415627153553604|socialGroup|4|mummer_gang|$|
-617304254	-769164407	object/cell/cell.iff	15	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-617304254|$|
-145437026	-769164407	object/cell/cell.iff	16	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-145437026|$|
-1878560152	-145437026	object/tangible/ground_spawning/area_spawner.iff	16	-11.9774	-20	2.84605	0.711795	0	0.702387	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1878560152|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_10|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-1408841306	-145437026	object/tangible/ground_spawning/area_spawner.iff	16	-22.0738	-20	3.25745	-0.690463	0	0.723367	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1408841306|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_09|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-585698858	-145437026	object/tangible/quest/naboo_theed_bio_chemical_bomb.iff	16	-22.497	-20	8.82069	0.619403	0	0.785073	0	1	1	1	quest.task.ground.retrieve_item_on_item:quest.util.retrieve_item_red_glow	buildoutObjectId|0|-585698858|$|
-403621134	-145437026	object/tangible/quest/naboo_boss_nass_gungan_artifact_piece_6.iff	16	-13.9359	-19.3992	-3.75054	0.540302	0	0	0.841471	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-403621134|$|
-313754617	-145437026	object/mobile/dressed_ruffian_zabrak_male_01.iff	16	-11.9774	-20	2.84605	0.711795	0	0.702387	0	0.995154	0.995154	0.995154	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|39.517101|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|130.323898|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|1|objParent|6|-285415628263165336|socialGroup|4|mummer_gang|$|
-1459985458	-145437026	object/mobile/dressed_criminal_thug_trandoshan_male_01.iff	16	-22.0738	-20	3.25745	-0.690464	0	0.723367	0	1.14642	1.14642	1.14642	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|138.245071|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|146.463837|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|1|objParent|6|-285415627793446490|socialGroup|4|mummer_gang|$|
-1599107921	-769164407	object/cell/cell.iff	17	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-1599107921|$|
-1329825689	-769164407	object/cell/cell.iff	18	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-1329825689|$|
-605404479	-769164407	object/cell/cell.iff	19	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-605404479|$|
-1663422038	-605404479	object/tangible/ground_spawning/area_spawner.iff	19	-17.6423	-20	103.963	-0.00549024	0	0.999985	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1663422038|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_13|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-1330681711	-605404479	object/tangible/ground_spawning/area_spawner.iff	19	-18.0182	-20	113.556	0.0261209	0	0.999659	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1330681711|fltMaxSpawnTime|2|405.000000|fltMinSpawnTime|2|344.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_jaye_hawkson|strSpawnerType|4|area|strSpawns|4|naboo/mummer_jaye_hawkson|$|
-954495776	-605404479	object/tangible/ground_spawning/area_spawner.iff	19	-27.7061	-20	109.446	0.0472237	0	0.998884	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-954495776|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_12|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-757646208	-605404479	object/tangible/ground_spawning/area_spawner.iff	19	-9.49142	-20	99.6059	-0.419778	0	0.907627	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-757646208|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_14|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-33379494	-605404479	object/tangible/ground_spawning/area_spawner.iff	19	-33.4277	-20	96.8277	0.726218	0	0.687465	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-33379494|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_11|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-178427866	-605404479	object/mobile/dressed_criminal_thug_bothan_female_01.iff	19	-17.6423	-20	103.963	-0.00549034	0	0.999985	0	0.83318	0.83318	0.83318	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|150.510803|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|179.335907|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415628048027222|socialGroup|4|mummer_gang|$|
-1589187589	-605404479	object/mobile/dressed_ruffian_zabrak_male_01.iff	19	-18.0182	-20	113.556	0.0261208	0	0.999659	0	1.00145	1.00145	1.00145	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.co_dm_1|0|1|_notskill.mods.carbine_accuracy|0|77|_notskill.mods.force_accuracy|0|77|_notskill.mods.heavyweapon_accuracy|0|77|_notskill.mods.melee_defense|0|77|_notskill.mods.onehandlightsaber_accuracy|0|77|_notskill.mods.onehandmelee_accuracy|0|77|_notskill.mods.pistol_accuracy|0|77|_notskill.mods.polearm_accuracy|0|77|_notskill.mods.polearmlightsaber_accuracy|0|77|_notskill.mods.ranged_defense|0|77|_notskill.mods.rifle_accuracy|0|77|_notskill.mods.thrown_accuracy|0|77|_notskill.mods.toHitChance|0|77|_notskill.mods.twohandlightsaber_accuracy|0|77|_notskill.mods.twohandmelee_accuracy|0|77|_notskill.mods.unarmed_accuracy|0|77|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|-101.639732|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1345.000000|combat.intCombatXP|0|279|creature_type|4|naboo_mummer_jaye_hawkson|difficultyClass|0|0|fltRespawnTime|2|371.731262|intCombatDifficulty|0|28|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|1|objParent|6|-285415627715286895|socialGroup|4|mummer_gang|$|
-1689057682	-605404479	object/mobile/dressed_criminal_thug_rodian_male_01.iff	19	-27.7061	-20	109.446	0.0472236	0	0.998884	0	0.892112	0.892112	0.892112	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|-47.987503|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|159.793762|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415627339100960|socialGroup|4|mummer_gang|$|
-1046947196	-605404479	object/mobile/dressed_criminal_thug_aqualish_male_01.iff	19	-9.49142	-20	99.6059	-0.419778	0	0.907627	0	0.935306	0.935306	0.935306	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|26.779222|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|142.355896|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415627142251392|socialGroup|4|mummer_gang|$|
-1553799950	-605404479	object/mobile/dressed_desperado_bith_male_01.iff	19	-33.4277	-20	96.8277	0.726217	0	0.687465	0	0.7933	0.7933	0.7933	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|58.033520|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|163.590057|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415626417984678|socialGroup|4|mummer_gang|$|
-1690684530	-769164407	object/cell/cell.iff	20	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-1690684530|$|
-458924734	-769164407	object/cell/cell.iff	21	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-458924734|$|
-1254355068	-458924734	object/tangible/ground_spawning/area_spawner.iff	21	-3.66978	-20	75.3063	0.976319	0	0.216336	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1254355068|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_16|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-801961537	-458924734	object/tangible/ground_spawning/area_spawner.iff	21	4.10359	-20	71.0161	0.700023	0	0.71412	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-801961537|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_salver_15|strSpawnerType|4|area|strSpawns|4|naboo/mummer_salver|$|
-644432123	-458924734	object/tangible/quest/naboo_theed_bio_chemical_bomb.iff	21	-5.13714	-20	64.2067	1	0	0	0	1	1	1	quest.task.ground.retrieve_item_on_item:quest.util.retrieve_item_red_glow	buildoutObjectId|0|-644432123|$|
-1956777725	-458924734	object/mobile/dressed_ruffian_zabrak_male_01.iff	21	-3.66978	-20	75.3063	0.976319	0	0.216336	0	1.04947	1.04947	1.04947	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|-140.622620|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|123.422195|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415627638960252|socialGroup|4|mummer_gang|$|
-1955160543	-458924734	object/mobile/dressed_ruffian_zabrak_male_01.iff	21	4.10359	-20	71.0161	0.700023	0	0.71412	0	0.965791	0.965791	0.965791	systems.combat.credit_for_kills:ai.ai:ai.creature_combat:systems.combat.combat_actions:systems.skills.stealth.player_stealth:systems.spawning.spawned_tracker	_notskill.commands.me_dm_3|0|1|_notskill.commands.me_dm_dot_1|0|1|_notskill.mods.carbine_accuracy|0|75|_notskill.mods.force_accuracy|0|75|_notskill.mods.heavyweapon_accuracy|0|75|_notskill.mods.melee_defense|0|75|_notskill.mods.onehandlightsaber_accuracy|0|75|_notskill.mods.onehandmelee_accuracy|0|75|_notskill.mods.pistol_accuracy|0|75|_notskill.mods.polearm_accuracy|0|75|_notskill.mods.polearmlightsaber_accuracy|0|75|_notskill.mods.ranged_defense|0|75|_notskill.mods.rifle_accuracy|0|75|_notskill.mods.thrown_accuracy|0|75|_notskill.mods.toHitChance|0|75|_notskill.mods.twohandlightsaber_accuracy|0|75|_notskill.mods.twohandmelee_accuracy|0|75|_notskill.mods.unarmed_accuracy|0|75|ai.defaultCalmBehavior|0|1|ai.diction|4|slang|ai.yaw|2|71.990204|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|1235.000000|combat.intCombatXP|0|175|creature_type|4|naboo_mummer_salver|difficultyClass|0|0|fltRespawnTime|2|161.510315|intCombatDifficulty|0|26|loot.lootTable|4|npc/npc_21_30|loot.numItems|0|0|objParent|6|-285415627186566721|socialGroup|4|mummer_gang|$|
-443505	-769164407	object/cell/cell.iff	22	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-443505|$|
-766969766	0	object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1439.45	5.89607	1992.84	-0.345432	0	0.938444	0	1	1	1		buildoutObjectId|0|-766969766|$|
-760755864	0	object/tangible/container/jar/jar_empty_s01.iff	0	1380.96	6.09467	1529.89	1	0	0	0	1	1	1		buildoutObjectId|0|-760755864|$|
-755838250	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	335.796	6	2043.35	0.99995	0	0.00999985	0	1	1	1		buildoutObjectId|0|-755838250|$|
-751867451	0	object/static/structure/general/data_terminal_free_s1.iff	0	1129.86	6	1960.89	0.968912	0	-0.247404	0	1	1	1		buildoutObjectId|0|-751867451|$|
-747446136	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	746.883	10.0533	1545.14	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-747446136|ignoreInBuildoutArray|0|1|pointName|4|ac_mystril_skirmisher_10391040_6|registerWithController|0|1|$|
-746650550	0	object/static/item/item_medic_bacta_tank_advanced.iff	0	1512.22	6	1868.33	0.86848	0	-0.495724	0	1	1	1		buildoutObjectId|0|-746650550|$|
-739939829	0	object/static/structure/naboo/enclosed_walkway_s02.iff	0	1432.95	5.9639	1998.38	0.938443	0	0.345433	0	1	1	1		buildoutObjectId|0|-739939829|$|
-739685330	0	object/tangible/container/jar/jar_berries_s01.iff	0	1383.27	6.09331	1530.19	0.970137	0	0.242556	0	1	1	1		buildoutObjectId|0|-739685330|$|
-738409910	0	object/tangible/ground_spawning/area_spawner.iff	0	197.159	6.05599	1896.06	-0.266769	0	0.963761	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-738409910|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_muskeg_radical_03|strSpawnerType|4|area|strSpawns|4|naboo/muskeg_radical|$|
-738158123	0	object/tangible/quest/naboo_theed_terrorist_bomb.iff	0	1487.43	6	1964.8	0.758671	0	-0.651474	0	1	1	1	quest.task.ground.retrieve_item_on_item:quest.util.retrieve_item_red_glow	buildoutObjectId|0|-738158123|$|
-737734312	0	object/static/particle/pt_sparks_small.iff	0	1487.43	6.69	1964.8	1	0	0	0	1	1	1		buildoutObjectId|0|-737734312|$|
-734217687	0	object/static/structure/general/droid_r4_powerdown.iff	0	1965.22	44.6519	1858.99	-3.2e-008	0	1	0	1	1	1		buildoutObjectId|0|-734217687|$|
